Kind,Name,AvgCyclomatic,MaxCyclomatic,AvgCountLineCode,CountLineCode,RatioCommentToCode,CountLineComment,CountDeclClass,CountDeclMethod,CountLineCodeExe,MaxNesting
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.getBigtableReadOptions,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.getServiceFactory,,,,2,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Read.toBuilder,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.build,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setBacklogReplicationAdjustment,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setBigtableConfig,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setChangeStreamName,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setCreateOrUpdateMetadataTable,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setEndTime,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setExistingPipelineOptions,,,,2,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setMetadataTableBigtableConfig,,,,2,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setMetadataTableId,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setStartTime,,,,1,0,0,,,0,0
